colour	x	key	showSelectedlegendcolour	showSelected2	group
#00BFC4	2.1672568609938	1	prediction	15	7068
#00BFC4	2.1672568609938	1	prediction	16	7069
#00BFC4	2.1672568609938	1	prediction	17	7070
#00BFC4	2.1672568609938	1	prediction	18	7071
#00BFC4	2.1672568609938	1	prediction	19	7072
#00BFC4	2.1672568609938	1	prediction	20	7073
#00BFC4	2.1672568609938	1	prediction	21	7074
#00BFC4	2.1672568609938	1	prediction	22	7075
#00BFC4	2.1672568609938	1	prediction	23	7076
#00BFC4	2.1672568609938	1	prediction	24	7077
#00BFC4	2.1672568609938	1	prediction	25	7078
#00BFC4	2.1672568609938	1	prediction	26	7079
#00BFC4	2.1672568609938	1	prediction	27	7080
#00BFC4	2.1672568609938	1	prediction	28	7081
#00BFC4	2.1672568609938	1	prediction	29	7082
#00BFC4	2.1672568609938	1	prediction	30	7083
#00BFC4	2.1672568609938	1	prediction	31	7084
#00BFC4	2.1672568609938	1	prediction	32	7085
#00BFC4	2.1672568609938	1	prediction	33	7086
#00BFC4	2.1672568609938	1	prediction	34	7087
#00BFC4	2.1672568609938	1	prediction	35	7088
#00BFC4	2.1672568609938	1	prediction	36	7089
#00BFC4	2.1672568609938	1	prediction	37	7090
#00BFC4	2.1672568609938	1	prediction	38	7091
#00BFC4	2.1672568609938	1	prediction	39	7092
#00BFC4	2.1672568609938	1	prediction	40	7093
#00BFC4	2.18603682378307	1	prediction	0	7094
#00BFC4	2.18603682378307	1	prediction	1	7095
#00BFC4	2.18603682378307	1	prediction	2	7096
#00BFC4	2.18603682378307	1	prediction	3	7097
#00BFC4	2.18603682378307	1	prediction	4	7098
#00BFC4	2.18603682378307	1	prediction	5	7099
#00BFC4	2.18603682378307	1	prediction	6	7100
#00BFC4	2.18603682378307	1	prediction	7	7101
#00BFC4	2.18603682378307	1	prediction	8	7102
#00BFC4	2.18603682378307	1	prediction	9	7103
#00BFC4	2.18603682378307	1	prediction	10	7104
#00BFC4	2.18603682378307	1	prediction	11	7105
#00BFC4	2.18603682378307	1	prediction	12	7106
#00BFC4	2.18603682378307	1	prediction	13	7107
#00BFC4	2.18603682378307	1	prediction	14	7108
#00BFC4	2.18603682378307	1	prediction	15	7109
#00BFC4	2.18603682378307	1	prediction	16	7110
#00BFC4	2.18603682378307	1	prediction	17	7111
#00BFC4	2.18603682378307	1	prediction	18	7112
#00BFC4	2.18603682378307	1	prediction	19	7113
#00BFC4	2.18603682378307	1	prediction	20	7114
#00BFC4	2.18603682378307	1	prediction	21	7115
#00BFC4	2.18603682378307	1	prediction	22	7116
#00BFC4	2.18603682378307	1	prediction	23	7117
#00BFC4	2.18603682378307	1	prediction	24	7118
#00BFC4	2.18603682378307	1	prediction	25	7119
#00BFC4	2.18603682378307	1	prediction	26	7120
#00BFC4	2.18603682378307	1	prediction	27	7121
#00BFC4	2.18603682378307	1	prediction	28	7122
#00BFC4	2.18603682378307	1	prediction	29	7123
#00BFC4	2.18603682378307	1	prediction	30	7124
#00BFC4	2.18603682378307	1	prediction	31	7125
#00BFC4	2.18603682378307	1	prediction	32	7126
#00BFC4	2.18603682378307	1	prediction	33	7127
#00BFC4	2.18603682378307	1	prediction	34	7128
#00BFC4	2.18603682378307	1	prediction	35	7129
#00BFC4	2.18603682378307	1	prediction	36	7130
#00BFC4	2.18603682378307	1	prediction	37	7131
#00BFC4	2.18603682378307	1	prediction	38	7132
#00BFC4	2.18603682378307	1	prediction	39	7133
#00BFC4	2.18603682378307	1	prediction	40	7134
#00BFC4	2.18726969417185	1	prediction	0	7135
#00BFC4	2.18726969417185	1	prediction	1	7136
#00BFC4	2.18726969417185	1	prediction	2	7137
#00BFC4	2.18726969417185	1	prediction	3	7138
#00BFC4	2.18726969417185	1	prediction	4	7139
#00BFC4	2.18726969417185	1	prediction	5	7140
#00BFC4	2.18726969417185	1	prediction	6	7141
#00BFC4	2.18726969417185	1	prediction	7	7142
#00BFC4	2.18726969417185	1	prediction	8	7143
#00BFC4	2.18726969417185	1	prediction	9	7144
#00BFC4	2.18726969417185	1	prediction	10	7145
#00BFC4	2.18726969417185	1	prediction	11	7146
#00BFC4	2.18726969417185	1	prediction	12	7147
#00BFC4	2.18726969417185	1	prediction	13	7148
#00BFC4	2.18726969417185	1	prediction	14	7149
#00BFC4	2.18726969417185	1	prediction	15	7150
#00BFC4	2.18726969417185	1	prediction	16	7151
#00BFC4	2.18726969417185	1	prediction	17	7152
#00BFC4	2.18726969417185	1	prediction	18	7153
#00BFC4	2.18726969417185	1	prediction	19	7154
#00BFC4	2.18726969417185	1	prediction	20	7155
#00BFC4	2.18726969417185	1	prediction	21	7156
#00BFC4	2.18726969417185	1	prediction	22	7157
#00BFC4	2.18726969417185	1	prediction	23	7158
#00BFC4	2.18726969417185	1	prediction	24	7159
#00BFC4	2.18726969417185	1	prediction	25	7160
#00BFC4	2.18726969417185	1	prediction	26	7161
#00BFC4	2.18726969417185	1	prediction	27	7162
#00BFC4	2.18726969417185	1	prediction	28	7163
#00BFC4	2.18726969417185	1	prediction	29	7164
#00BFC4	2.18726969417185	1	prediction	30	7165
#00BFC4	2.18726969417185	1	prediction	31	7166
#00BFC4	2.18726969417185	1	prediction	32	7167
#00BFC4	2.18726969417185	1	prediction	33	7168
#00BFC4	2.18726969417185	1	prediction	34	7169
#00BFC4	2.18726969417185	1	prediction	35	7170
#00BFC4	2.18726969417185	1	prediction	36	7171
#00BFC4	2.18726969417185	1	prediction	37	7172
#00BFC4	2.18726969417185	1	prediction	38	7173
#00BFC4	2.18726969417185	1	prediction	39	7174
#00BFC4	2.18726969417185	1	prediction	40	7175
#00BFC4	2.21814507432282	1	prediction	0	7176
#00BFC4	2.21814507432282	1	prediction	1	7177
#00BFC4	2.21814507432282	1	prediction	2	7178
#00BFC4	2.21814507432282	1	prediction	3	7179
#00BFC4	2.21814507432282	1	prediction	4	7180
#00BFC4	2.21814507432282	1	prediction	5	7181
#00BFC4	2.21814507432282	1	prediction	6	7182
#00BFC4	2.21814507432282	1	prediction	7	7183
#00BFC4	2.21814507432282	1	prediction	8	7184
#00BFC4	2.21814507432282	1	prediction	9	7185
#00BFC4	2.21814507432282	1	prediction	10	7186
#00BFC4	2.21814507432282	1	prediction	11	7187
#00BFC4	2.21814507432282	1	prediction	12	7188
#00BFC4	2.21814507432282	1	prediction	13	7189
#00BFC4	2.21814507432282	1	prediction	14	7190
#00BFC4	2.21814507432282	1	prediction	15	7191
#00BFC4	2.21814507432282	1	prediction	16	7192
#00BFC4	2.21814507432282	1	prediction	17	7193
#00BFC4	2.21814507432282	1	prediction	18	7194
#00BFC4	2.21814507432282	1	prediction	19	7195
#00BFC4	2.21814507432282	1	prediction	20	7196
#00BFC4	2.21814507432282	1	prediction	21	7197
#00BFC4	2.21814507432282	1	prediction	22	7198
#00BFC4	2.21814507432282	1	prediction	23	7199
#00BFC4	2.21814507432282	1	prediction	24	7200
#00BFC4	2.21814507432282	1	prediction	25	7201
#00BFC4	2.21814507432282	1	prediction	26	7202
#00BFC4	2.21814507432282	1	prediction	27	7203
#00BFC4	2.21814507432282	1	prediction	28	7204
#00BFC4	2.21814507432282	1	prediction	29	7205
#00BFC4	2.21814507432282	1	prediction	30	7206
#00BFC4	2.21814507432282	1	prediction	31	7207
#00BFC4	2.21814507432282	1	prediction	32	7208
#00BFC4	2.21814507432282	1	prediction	33	7209
#00BFC4	2.21814507432282	1	prediction	34	7210
#00BFC4	2.21814507432282	1	prediction	35	7211
#00BFC4	2.21814507432282	1	prediction	36	7212
#00BFC4	2.21814507432282	1	prediction	37	7213
#00BFC4	2.21814507432282	1	prediction	38	7214
#00BFC4	2.21814507432282	1	prediction	39	7215
#00BFC4	2.21814507432282	1	prediction	40	7216
#00BFC4	2.25192798022181	1	prediction	0	7217
#00BFC4	2.25192798022181	1	prediction	1	7218
#00BFC4	2.25192798022181	1	prediction	2	7219
#00BFC4	2.25192798022181	1	prediction	3	7220
#00BFC4	2.25192798022181	1	prediction	4	7221
#00BFC4	2.25192798022181	1	prediction	5	7222
#00BFC4	2.25192798022181	1	prediction	6	7223
#00BFC4	2.25192798022181	1	prediction	7	7224
#00BFC4	2.25192798022181	1	prediction	8	7225
#00BFC4	2.25192798022181	1	prediction	9	7226
#00BFC4	2.25192798022181	1	prediction	10	7227
#00BFC4	2.25192798022181	1	prediction	11	7228
#00BFC4	2.25192798022181	1	prediction	12	7229
#00BFC4	2.25192798022181	1	prediction	13	7230
#00BFC4	2.25192798022181	1	prediction	14	7231
#00BFC4	2.25192798022181	1	prediction	15	7232
#00BFC4	2.25192798022181	1	prediction	16	7233
#00BFC4	2.25192798022181	1	prediction	17	7234
#00BFC4	2.25192798022181	1	prediction	18	7235
#00BFC4	2.25192798022181	1	prediction	19	7236
#00BFC4	2.25192798022181	1	prediction	20	7237
#00BFC4	2.25192798022181	1	prediction	21	7238
#00BFC4	2.25192798022181	1	prediction	22	7239
#00BFC4	2.25192798022181	1	prediction	23	7240
#00BFC4	2.25192798022181	1	prediction	24	7241
#00BFC4	2.25192798022181	1	prediction	25	7242
#00BFC4	2.25192798022181	1	prediction	26	7243
#00BFC4	2.25192798022181	1	prediction	27	7244
#00BFC4	2.25192798022181	1	prediction	28	7245
#00BFC4	2.25192798022181	1	prediction	29	7246
#00BFC4	2.25192798022181	1	prediction	30	7247
#00BFC4	2.25192798022181	1	prediction	31	7248
#00BFC4	2.25192798022181	1	prediction	32	7249
#00BFC4	2.25192798022181	1	prediction	33	7250
#00BFC4	2.25192798022181	1	prediction	34	7251
#00BFC4	2.25192798022181	1	prediction	35	7252
#00BFC4	2.25192798022181	1	prediction	36	7253
#00BFC4	2.25192798022181	1	prediction	37	7254
#00BFC4	2.25192798022181	1	prediction	38	7255
#00BFC4	2.25192798022181	1	prediction	39	7256
#00BFC4	2.25192798022181	1	prediction	40	7257
#00BFC4	2.25761527614668	1	prediction	0	7258
#00BFC4	2.25761527614668	1	prediction	1	7259
#00BFC4	2.25761527614668	1	prediction	2	7260
#00BFC4	2.25761527614668	1	prediction	3	7261
#00BFC4	2.25761527614668	1	prediction	4	7262
#00BFC4	2.25761527614668	1	prediction	5	7263
#00BFC4	2.25761527614668	1	prediction	6	7264
#00BFC4	2.25761527614668	1	prediction	7	7265
#00BFC4	2.25761527614668	1	prediction	8	7266
#00BFC4	2.25761527614668	1	prediction	9	7267
#00BFC4	2.25761527614668	1	prediction	10	7268
#00BFC4	2.25761527614668	1	prediction	11	7269
#00BFC4	2.25761527614668	1	prediction	12	7270
#00BFC4	2.25761527614668	1	prediction	13	7271
#00BFC4	2.25761527614668	1	prediction	14	7272
#00BFC4	2.25761527614668	1	prediction	15	7273
#00BFC4	2.25761527614668	1	prediction	16	7274
#00BFC4	2.25761527614668	1	prediction	17	7275
#00BFC4	2.25761527614668	1	prediction	18	7276
#00BFC4	2.25761527614668	1	prediction	19	7277
#00BFC4	2.25761527614668	1	prediction	20	7278
#00BFC4	2.25761527614668	1	prediction	21	7279
#00BFC4	2.25761527614668	1	prediction	22	7280
#00BFC4	2.25761527614668	1	prediction	23	7281
#00BFC4	2.25761527614668	1	prediction	24	7282
#00BFC4	2.25761527614668	1	prediction	25	7283
#00BFC4	2.25761527614668	1	prediction	26	7284
#00BFC4	2.25761527614668	1	prediction	27	7285
#00BFC4	2.25761527614668	1	prediction	28	7286
#00BFC4	2.25761527614668	1	prediction	29	7287
#00BFC4	2.25761527614668	1	prediction	30	7288
#00BFC4	2.25761527614668	1	prediction	31	7289
#00BFC4	2.25761527614668	1	prediction	32	7290
#00BFC4	2.25761527614668	1	prediction	33	7291
#00BFC4	2.25761527614668	1	prediction	34	7292
#00BFC4	2.25761527614668	1	prediction	35	7293
#00BFC4	2.25761527614668	1	prediction	36	7294
#00BFC4	2.25761527614668	1	prediction	37	7295
#00BFC4	2.25761527614668	1	prediction	38	7296
#00BFC4	2.25761527614668	1	prediction	39	7297
#00BFC4	2.25761527614668	1	prediction	40	7298
#00BFC4	2.26234525814652	1	prediction	0	7299
#00BFC4	2.26234525814652	1	prediction	1	7300
#00BFC4	2.26234525814652	1	prediction	2	7301
#00BFC4	2.26234525814652	1	prediction	3	7302
#00BFC4	2.26234525814652	1	prediction	4	7303
#00BFC4	2.26234525814652	1	prediction	5	7304
#00BFC4	2.26234525814652	1	prediction	6	7305
#00BFC4	2.26234525814652	1	prediction	7	7306
#00BFC4	2.26234525814652	1	prediction	8	7307
#00BFC4	2.26234525814652	1	prediction	9	7308
#00BFC4	2.26234525814652	1	prediction	10	7309
#00BFC4	2.26234525814652	1	prediction	11	7310
#00BFC4	2.26234525814652	1	prediction	12	7311
#00BFC4	2.26234525814652	1	prediction	13	7312
#00BFC4	2.26234525814652	1	prediction	14	7313
#00BFC4	2.26234525814652	1	prediction	15	7314
#00BFC4	2.26234525814652	1	prediction	16	7315
#00BFC4	2.26234525814652	1	prediction	17	7316
#00BFC4	2.26234525814652	1	prediction	18	7317
#00BFC4	2.26234525814652	1	prediction	19	7318
#00BFC4	2.26234525814652	1	prediction	20	7319
#00BFC4	2.26234525814652	1	prediction	21	7320
#00BFC4	2.26234525814652	1	prediction	22	7321
#00BFC4	2.26234525814652	1	prediction	23	7322
#00BFC4	2.26234525814652	1	prediction	24	7323
#00BFC4	2.26234525814652	1	prediction	25	7324
#00BFC4	2.26234525814652	1	prediction	26	7325
#00BFC4	2.26234525814652	1	prediction	27	7326
#00BFC4	2.26234525814652	1	prediction	28	7327
#00BFC4	2.26234525814652	1	prediction	29	7328
#00BFC4	2.26234525814652	1	prediction	30	7329
#00BFC4	2.26234525814652	1	prediction	31	7330
#00BFC4	2.26234525814652	1	prediction	32	7331
#00BFC4	2.26234525814652	1	prediction	33	7332
#00BFC4	2.26234525814652	1	prediction	34	7333
#00BFC4	2.26234525814652	1	prediction	35	7334
#00BFC4	2.26234525814652	1	prediction	36	7335
#00BFC4	2.26234525814652	1	prediction	37	7336
#00BFC4	2.26234525814652	1	prediction	38	7337
#00BFC4	2.26234525814652	1	prediction	39	7338
#00BFC4	2.26234525814652	1	prediction	40	7339
#00BFC4	2.28371420921758	1	prediction	0	7340
#00BFC4	2.28371420921758	1	prediction	1	7341
#00BFC4	2.28371420921758	1	prediction	2	7342
#00BFC4	2.28371420921758	1	prediction	3	7343
#00BFC4	2.28371420921758	1	prediction	4	7344
#00BFC4	2.28371420921758	1	prediction	5	7345
#00BFC4	2.28371420921758	1	prediction	6	7346
#00BFC4	2.28371420921758	1	prediction	7	7347
#00BFC4	2.28371420921758	1	prediction	8	7348
#00BFC4	2.28371420921758	1	prediction	9	7349
#00BFC4	2.28371420921758	1	prediction	10	7350
#00BFC4	2.28371420921758	1	prediction	11	7351
#00BFC4	2.28371420921758	1	prediction	12	7352
#00BFC4	2.28371420921758	1	prediction	13	7353
#00BFC4	2.28371420921758	1	prediction	14	7354
#00BFC4	2.28371420921758	1	prediction	15	7355
#00BFC4	2.28371420921758	1	prediction	16	7356
#00BFC4	2.28371420921758	1	prediction	17	7357
#00BFC4	2.28371420921758	1	prediction	18	7358
#00BFC4	2.28371420921758	1	prediction	19	7359
#00BFC4	2.28371420921758	1	prediction	20	7360
#00BFC4	2.28371420921758	1	prediction	21	7361
#00BFC4	2.28371420921758	1	prediction	22	7362
#00BFC4	2.28371420921758	1	prediction	23	7363
#00BFC4	2.28371420921758	1	prediction	24	7364
#00BFC4	2.28371420921758	1	prediction	25	7365
#00BFC4	2.28371420921758	1	prediction	26	7366
#00BFC4	2.28371420921758	1	prediction	27	7367
#00BFC4	2.28371420921758	1	prediction	28	7368
#00BFC4	2.28371420921758	1	prediction	29	7369
#00BFC4	2.28371420921758	1	prediction	30	7370
#00BFC4	2.28371420921758	1	prediction	31	7371
#00BFC4	2.28371420921758	1	prediction	32	7372
#00BFC4	2.28371420921758	1	prediction	33	7373
#00BFC4	2.28371420921758	1	prediction	34	7374
#00BFC4	2.28371420921758	1	prediction	35	7375
#00BFC4	2.28371420921758	1	prediction	36	7376
#00BFC4	2.28371420921758	1	prediction	37	7377
#00BFC4	2.28371420921758	1	prediction	38	7378
#00BFC4	2.28371420921758	1	prediction	39	7379
#00BFC4	2.28371420921758	1	prediction	40	7380
#00BFC4	2.31870565982535	1	prediction	0	7381
#00BFC4	2.31870565982535	1	prediction	1	7382
#00BFC4	2.31870565982535	1	prediction	2	7383
#00BFC4	2.31870565982535	1	prediction	3	7384
#00BFC4	2.31870565982535	1	prediction	4	7385
#00BFC4	2.31870565982535	1	prediction	5	7386
#00BFC4	2.31870565982535	1	prediction	6	7387
#00BFC4	2.31870565982535	1	prediction	7	7388
#00BFC4	2.31870565982535	1	prediction	8	7389
#00BFC4	2.31870565982535	1	prediction	9	7390
#00BFC4	2.31870565982535	1	prediction	10	7391
#00BFC4	2.31870565982535	1	prediction	11	7392
#00BFC4	2.31870565982535	1	prediction	12	7393
#00BFC4	2.31870565982535	1	prediction	13	7394
#00BFC4	2.31870565982535	1	prediction	14	7395
#00BFC4	2.31870565982535	1	prediction	15	7396
#00BFC4	2.31870565982535	1	prediction	16	7397
#00BFC4	2.31870565982535	1	prediction	17	7398
#00BFC4	2.31870565982535	1	prediction	18	7399
#00BFC4	2.31870565982535	1	prediction	19	7400
#00BFC4	2.31870565982535	1	prediction	20	7401
#00BFC4	2.31870565982535	1	prediction	21	7402
#00BFC4	2.31870565982535	1	prediction	22	7403
#00BFC4	2.31870565982535	1	prediction	23	7404
#00BFC4	2.31870565982535	1	prediction	24	7405
#00BFC4	2.31870565982535	1	prediction	25	7406
#00BFC4	2.31870565982535	1	prediction	26	7407
#00BFC4	2.31870565982535	1	prediction	27	7408
#00BFC4	2.31870565982535	1	prediction	28	7409
#00BFC4	2.31870565982535	1	prediction	29	7410
#00BFC4	2.31870565982535	1	prediction	30	7411
#00BFC4	2.31870565982535	1	prediction	31	7412
#00BFC4	2.31870565982535	1	prediction	32	7413
#00BFC4	2.31870565982535	1	prediction	33	7414
#00BFC4	2.31870565982535	1	prediction	34	7415
#00BFC4	2.31870565982535	1	prediction	35	7416
#00BFC4	2.31870565982535	1	prediction	36	7417
#00BFC4	2.31870565982535	1	prediction	37	7418
#00BFC4	2.31870565982535	1	prediction	38	7419
#00BFC4	2.31870565982535	1	prediction	39	7420
#00BFC4	2.31870565982535	1	prediction	40	7421
#00BFC4	2.35319001507014	1	prediction	0	7422
#00BFC4	2.35319001507014	1	prediction	1	7423
#00BFC4	2.35319001507014	1	prediction	2	7424
#00BFC4	2.35319001507014	1	prediction	3	7425
#00BFC4	2.35319001507014	1	prediction	4	7426
#00BFC4	2.35319001507014	1	prediction	5	7427
#00BFC4	2.35319001507014	1	prediction	6	7428
#00BFC4	2.35319001507014	1	prediction	7	7429
#00BFC4	2.35319001507014	1	prediction	8	7430
#00BFC4	2.35319001507014	1	prediction	9	7431
#00BFC4	2.35319001507014	1	prediction	10	7432
#00BFC4	2.35319001507014	1	prediction	11	7433
#00BFC4	2.35319001507014	1	prediction	12	7434
#00BFC4	2.35319001507014	1	prediction	13	7435
#00BFC4	2.35319001507014	1	prediction	14	7436
#00BFC4	2.35319001507014	1	prediction	15	7437
#00BFC4	2.35319001507014	1	prediction	16	7438
#00BFC4	2.35319001507014	1	prediction	17	7439
#00BFC4	2.35319001507014	1	prediction	18	7440
#00BFC4	2.35319001507014	1	prediction	19	7441
#00BFC4	2.35319001507014	1	prediction	20	7442
#00BFC4	2.35319001507014	1	prediction	21	7443
#00BFC4	2.35319001507014	1	prediction	22	7444
#00BFC4	2.35319001507014	1	prediction	23	7445
#00BFC4	2.35319001507014	1	prediction	24	7446
#00BFC4	2.35319001507014	1	prediction	25	7447
#00BFC4	2.35319001507014	1	prediction	26	7448
#00BFC4	2.35319001507014	1	prediction	27	7449
#00BFC4	2.35319001507014	1	prediction	28	7450
#00BFC4	2.35319001507014	1	prediction	29	7451
#00BFC4	2.35319001507014	1	prediction	30	7452
#00BFC4	2.35319001507014	1	prediction	31	7453
#00BFC4	2.35319001507014	1	prediction	32	7454
#00BFC4	2.35319001507014	1	prediction	33	7455
#00BFC4	2.35319001507014	1	prediction	34	7456
#00BFC4	2.35319001507014	1	prediction	35	7457
#00BFC4	2.35319001507014	1	prediction	36	7458
#00BFC4	2.35319001507014	1	prediction	37	7459
#00BFC4	2.35319001507014	1	prediction	38	7460
#00BFC4	2.35319001507014	1	prediction	39	7461
#00BFC4	2.35319001507014	1	prediction	40	7462
#00BFC4	2.37056461768225	1	prediction	0	7463
#00BFC4	2.37056461768225	1	prediction	1	7464
#00BFC4	2.37056461768225	1	prediction	2	7465
#00BFC4	2.37056461768225	1	prediction	3	7466
#00BFC4	2.37056461768225	1	prediction	4	7467
#00BFC4	2.37056461768225	1	prediction	5	7468
#00BFC4	2.37056461768225	1	prediction	6	7469
#00BFC4	2.37056461768225	1	prediction	7	7470
#00BFC4	2.37056461768225	1	prediction	8	7471
#00BFC4	2.37056461768225	1	prediction	9	7472
#00BFC4	2.37056461768225	1	prediction	10	7473
#00BFC4	2.37056461768225	1	prediction	11	7474
#00BFC4	2.37056461768225	1	prediction	12	7475
#00BFC4	2.37056461768225	1	prediction	13	7476
#00BFC4	2.37056461768225	1	prediction	14	7477
#00BFC4	2.37056461768225	1	prediction	15	7478
#00BFC4	2.37056461768225	1	prediction	16	7479
#00BFC4	2.37056461768225	1	prediction	17	7480
#00BFC4	2.37056461768225	1	prediction	18	7481
#00BFC4	2.37056461768225	1	prediction	19	7482
#00BFC4	2.37056461768225	1	prediction	20	7483
#00BFC4	2.37056461768225	1	prediction	21	7484
#00BFC4	2.37056461768225	1	prediction	22	7485
#00BFC4	2.37056461768225	1	prediction	23	7486
#00BFC4	2.37056461768225	1	prediction	24	7487
#00BFC4	2.37056461768225	1	prediction	25	7488
#00BFC4	2.37056461768225	1	prediction	26	7489
#00BFC4	2.37056461768225	1	prediction	27	7490
#00BFC4	2.37056461768225	1	prediction	28	7491
#00BFC4	2.37056461768225	1	prediction	29	7492
#00BFC4	2.37056461768225	1	prediction	30	7493
#00BFC4	2.37056461768225	1	prediction	31	7494
#00BFC4	2.37056461768225	1	prediction	32	7495
#00BFC4	2.37056461768225	1	prediction	33	7496
#00BFC4	2.37056461768225	1	prediction	34	7497
#00BFC4	2.37056461768225	1	prediction	35	7498
#00BFC4	2.37056461768225	1	prediction	36	7499
#00BFC4	2.37056461768225	1	prediction	37	7500
#00BFC4	2.37056461768225	1	prediction	38	7501
#00BFC4	2.37056461768225	1	prediction	39	7502
#00BFC4	2.37056461768225	1	prediction	40	7503
#00BFC4	2.37267255596817	1	prediction	0	7504
#00BFC4	2.37267255596817	1	prediction	1	7505
#00BFC4	2.37267255596817	1	prediction	2	7506
#00BFC4	2.37267255596817	1	prediction	3	7507
#00BFC4	2.37267255596817	1	prediction	4	7508
#00BFC4	2.37267255596817	1	prediction	5	7509
#00BFC4	2.37267255596817	1	prediction	6	7510
#00BFC4	2.37267255596817	1	prediction	7	7511
#00BFC4	2.37267255596817	1	prediction	8	7512
#00BFC4	2.37267255596817	1	prediction	9	7513
#00BFC4	2.37267255596817	1	prediction	10	7514
#00BFC4	2.37267255596817	1	prediction	11	7515
#00BFC4	2.37267255596817	1	prediction	12	7516
#00BFC4	2.37267255596817	1	prediction	13	7517
#00BFC4	2.37267255596817	1	prediction	14	7518
#00BFC4	2.37267255596817	1	prediction	15	7519
#00BFC4	2.37267255596817	1	prediction	16	7520
#00BFC4	2.37267255596817	1	prediction	17	7521
#00BFC4	2.37267255596817	1	prediction	18	7522
#00BFC4	2.37267255596817	1	prediction	19	7523
#00BFC4	2.37267255596817	1	prediction	20	7524
#00BFC4	2.37267255596817	1	prediction	21	7525
#00BFC4	2.37267255596817	1	prediction	22	7526
#00BFC4	2.37267255596817	1	prediction	23	7527
#00BFC4	2.37267255596817	1	prediction	24	7528
#00BFC4	2.37267255596817	1	prediction	25	7529
#00BFC4	2.37267255596817	1	prediction	26	7530
#00BFC4	2.37267255596817	1	prediction	27	7531
#00BFC4	2.37267255596817	1	prediction	28	7532
#00BFC4	2.37267255596817	1	prediction	29	7533
#00BFC4	2.37267255596817	1	prediction	30	7534
#00BFC4	2.37267255596817	1	prediction	31	7535
#00BFC4	2.37267255596817	1	prediction	32	7536
#00BFC4	2.37267255596817	1	prediction	33	7537
#00BFC4	2.37267255596817	1	prediction	34	7538
#00BFC4	2.37267255596817	1	prediction	35	7539
#00BFC4	2.37267255596817	1	prediction	36	7540
#00BFC4	2.37267255596817	1	prediction	37	7541
#00BFC4	2.37267255596817	1	prediction	38	7542
#00BFC4	2.37267255596817	1	prediction	39	7543
#00BFC4	2.37267255596817	1	prediction	40	7544
#00BFC4	2.39033810980618	1	prediction	0	7545
#00BFC4	2.39033810980618	1	prediction	1	7546
#00BFC4	2.39033810980618	1	prediction	2	7547
#00BFC4	2.39033810980618	1	prediction	3	7548
#00BFC4	2.39033810980618	1	prediction	4	7549
#00BFC4	2.39033810980618	1	prediction	5	7550
#00BFC4	2.39033810980618	1	prediction	6	7551
#00BFC4	2.39033810980618	1	prediction	7	7552
#00BFC4	2.39033810980618	1	prediction	8	7553
#00BFC4	2.39033810980618	1	prediction	9	7554
#00BFC4	2.39033810980618	1	prediction	10	7555
#00BFC4	2.39033810980618	1	prediction	11	7556
#00BFC4	2.39033810980618	1	prediction	12	7557
#00BFC4	2.39033810980618	1	prediction	13	7558
#00BFC4	2.39033810980618	1	prediction	14	7559
#00BFC4	2.39033810980618	1	prediction	15	7560
#00BFC4	2.39033810980618	1	prediction	16	7561
#00BFC4	2.39033810980618	1	prediction	17	7562
#00BFC4	2.39033810980618	1	prediction	18	7563
#00BFC4	2.39033810980618	1	prediction	19	7564
#00BFC4	2.39033810980618	1	prediction	20	7565
#00BFC4	2.39033810980618	1	prediction	21	7566
#00BFC4	2.39033810980618	1	prediction	22	7567
#00BFC4	2.39033810980618	1	prediction	23	7568
#00BFC4	2.39033810980618	1	prediction	24	7569
#00BFC4	2.39033810980618	1	prediction	25	7570
#00BFC4	2.39033810980618	1	prediction	26	7571
#00BFC4	2.39033810980618	1	prediction	27	7572
#00BFC4	2.39033810980618	1	prediction	28	7573
#00BFC4	2.39033810980618	1	prediction	29	7574
#00BFC4	2.39033810980618	1	prediction	30	7575
#00BFC4	2.39033810980618	1	prediction	31	7576
#00BFC4	2.39033810980618	1	prediction	32	7577
#00BFC4	2.39033810980618	1	prediction	33	7578
#00BFC4	2.39033810980618	1	prediction	34	7579
#00BFC4	2.39033810980618	1	prediction	35	7580
#00BFC4	2.39033810980618	1	prediction	36	7581
#00BFC4	2.39033810980618	1	prediction	37	7582
#00BFC4	2.39033810980618	1	prediction	38	7583
#00BFC4	2.39033810980618	1	prediction	39	7584
#00BFC4	2.39033810980618	1	prediction	40	7585
#00BFC4	2.41848966898397	1	prediction	0	7586
#00BFC4	2.41848966898397	1	prediction	1	7587
#00BFC4	2.41848966898397	1	prediction	2	7588
#00BFC4	2.41848966898397	1	prediction	3	7589
#00BFC4	2.41848966898397	1	prediction	4	7590
#00BFC4	2.41848966898397	1	prediction	5	7591
#00BFC4	2.41848966898397	1	prediction	6	7592
#00BFC4	2.41848966898397	1	prediction	7	7593
#00BFC4	2.41848966898397	1	prediction	8	7594
#00BFC4	2.41848966898397	1	prediction	9	7595
#00BFC4	2.41848966898397	1	prediction	10	7596
#00BFC4	2.41848966898397	1	prediction	11	7597
#00BFC4	2.41848966898397	1	prediction	12	7598
#00BFC4	2.41848966898397	1	prediction	13	7599
#00BFC4	2.41848966898397	1	prediction	14	7600
#00BFC4	2.41848966898397	1	prediction	15	7601
#00BFC4	2.41848966898397	1	prediction	16	7602
#00BFC4	2.41848966898397	1	prediction	17	7603
#00BFC4	2.41848966898397	1	prediction	18	7604
